date,N,P,K,Kelembaban,Suhu,pH,class,label
1114,11,15,38,40,25.1,4.82,1,Cabe
1115,11,15,38,43,25.1,4.75,1,Cabe
1116,11,15,38,40,25.1,5.2,1,Cabe
1117,11,15,38,40,25.1,7.12,1,Cabe
1118,11,15,38,40,25.1,4.58,1,Cabe
1119,11,15,38,40,25.1,5.13,1,Cabe
1120,11,15,38,42,25.1,4.95,1,Cabe
1121,11,15,38,40,25.1,7.4,1,Cabe
1122,11,15,38,41,25.1,6.92,1,Cabe
1123,11,15,38,40,25.1,4.57,1,Cabe
1124,11,15,38,40,25.1,4.77,1,Cabe
1125,11,15,38,41,25.1,4.69,1,Cabe
1126,11,15,38,40,25.1,7.04,1,Cabe
1127,11,15,38,40,25.1,4.55,1,Cabe
1128,11,15,38,41,25.1,5.02,1,Cabe
1129,11,15,38,40,25.1,5.08,1,Cabe
1130,11,15,38,40,25.1,7.35,1,Cabe
1131,11,15,38,40,25.1,7.02,1,Cabe
1132,11,15,38,41,25.1,4.93,1,Cabe
1133,11,15,38,42,25.1,5.24,1,Cabe
1134,11,15,38,39,25.1,5.25,1,Cabe
1135,11,15,38,40,25.1,6.87,1,Cabe
1136,11,15,38,43,25.1,5.1,1,Cabe
1137,11,15,38,40,25.1,5.09,1,Cabe
1138,11,15,38,39,25.1,7.4,1,Cabe
1139,11,15,38,39,25.1,6.86,1,Cabe
1140,11,15,38,40,25.1,4.48,1,Cabe
1141,11,15,38,42,25.1,4.62,1,Cabe
1142,11,15,38,40,25.1,4.99,1,Cabe
1143,11,15,38,40,25.1,7.01,1,Cabe
1144,11,15,38,42,25.1,4.32,1,Cabe
1145,11,15,38,39,25.1,5.04,1,Cabe
1146,11,15,38,42,25.1,4.82,1,Cabe
1147,11,15,38,40,25.1,7.47,1,Cabe
1148,11,15,38,41,25.1,7.09,1,Cabe
1149,11,15,38,40,25.1,4.5,1,Cabe
1150,11,15,38,42,25.1,4.89,1,Cabe
1151,11,15,38,39,25.1,5.41,1,Cabe
1152,11,15,38,40,25.1,7.16,1,Cabe
1153,11,15,38,40,25.1,2.26,1,Cabe
1154,11,15,38,40,25.1,4.5,1,Cabe
1155,11,15,38,41,25.1,4.66,1,Cabe
1156,11,15,38,40,25.1,7.31,1,Cabe
1157,11,15,38,40,25.1,6.75,1,Cabe
1158,11,15,38,39,25.1,4.87,1,Cabe
1159,11,15,38,39,25.1,5.2,1,Cabe
1160,11,15,38,39,25.1,4.73,1,Cabe
1161,11,15,38,39,25.1,7.18,1,Cabe
1162,11,15,38,40,25.1,4.78,1,Cabe
1163,11,15,38,41,25.1,5.06,1,Cabe
1164,11,15,38,40,25.1,5.13,1,Cabe
1165,11,15,38,41,25.1,7.11,1,Cabe
1166,11,15,38,40,25.1,4.48,1,Cabe
1167,11,15,38,39,25.1,4.84,1,Cabe
1168,11,15,38,39,25.1,4.85,1,Cabe
1169,11,15,38,39,25.1,6.9,1,Cabe
1170,11,15,38,42,25.1,6.88,1,Cabe
1171,11,15,38,41,25.1,5.06,1,Cabe
1172,11,15,38,39,25.1,4.7,1,Cabe
1173,11,15,38,42,25.1,7.49,1,Cabe
1174,11,15,38,40,25.1,6.95,1,Cabe
1175,11,15,38,39,25.1,4.34,1,Cabe
1176,11,15,38,42,25.1,4.78,1,Cabe
1177,11,15,38,39,25.1,5.17,1,Cabe
1178,11,15,38,42,25.1,7.05,1,Cabe
1179,11,15,38,39,25.1,4.02,1,Cabe
1180,11,15,38,39,25.1,4.99,1,Cabe
1181,11,15,38,40,25.1,5.22,1,Cabe
1182,11,15,38,40,25.1,7.42,1,Cabe
1183,11,15,38,39,25.1,7.16,1,Cabe
1184,11,15,38,39,25.1,5.25,1,Cabe
1185,11,15,38,41,25.1,5.38,1,Cabe
1186,11,15,38,41,25.1,5.35,1,Cabe
1187,11,15,38,39,25.1,6.85,1,Cabe
1188,11,15,38,40,25.1,4.36,1,Cabe
1189,11,15,38,40,25.1,4.97,1,Cabe
1190,11,15,38,39,25.1,5.01,1,Cabe
1191,11,15,38,40,25.1,7.08,1,Cabe
1192,11,15,38,42,25.1,4.19,1,Cabe
1193,11,15,38,39,25.1,4.82,1,Cabe
1194,11,15,38,39,25.1,4.83,1,Cabe
1195,11,15,38,41,25.1,7.61,1,Cabe
1196,11,15,38,41,25.1,6.91,1,Cabe
1197,11,15,38,39,25.1,4.61,1,Cabe
1198,11,15,38,40,25.1,4.87,1,Cabe
1199,11,15,38,39,25.1,5.41,1,Cabe
1200,11,15,38,42,25.1,7.14,1,Cabe
1201,11,15,37,19,25.1,7.78,2,Selada
1202,11,15,37,20,25.1,4.59,2,Selada
1203,11,15,37,19,25.1,7.6,2,Selada
1204,11,15,37,22,25.1,7.44,2,Selada
1205,11,15,37,21,25.1,4.65,2,Selada
1206,11,15,37,22,25.1,4.5,2,Selada
1207,11,15,37,20,25.1,4.51,2,Selada
1208,11,15,37,21,25.1,7.37,2,Selada
1209,11,15,37,19,25.1,4.4,2,Selada
1210,11,15,37,22,25.1,4.4,2,Selada
1211,11,15,37,19,25.1,7.54,2,Selada
1212,11,15,37,19,25.1,7.49,2,Selada
1213,11,15,37,19,25.1,4.57,2,Selada
1214,11,15,37,18,25.1,4.84,2,Selada
1215,11,15,37,19,25.1,7.77,2,Selada
1216,11,15,37,22,25.1,7.78,2,Selada
1217,11,15,37,19,25.1,7.13,2,Selada
1218,11,15,37,19,25.1,4.79,2,Selada
1219,11,15,37,19,25.1,4.42,2,Selada
1220,11,15,37,19,25.1,5.25,2,Selada
1221,11,15,37,19,25.1,7.55,2,Selada
1222,11,15,37,19,25.1,3.85,2,Selada
1223,11,15,37,19,25.1,3.97,2,Selada
1224,11,15,37,19,25.1,4.46,2,Selada
1225,11,15,37,21,25.1,7.77,2,Selada
1226,11,15,37,19,25.1,7.15,2,Selada
1227,11,15,37,19,25.1,4.12,2,Selada
1228,11,15,37,19,25.1,4.99,2,Selada
1229,11,15,37,18,25.1,5.23,2,Selada
1230,11,15,37,21,25.1,7.32,2,Selada
1231,11,15,37,19,25.1,4.31,2,Selada
1232,11,15,37,20,25.1,4.64,2,Selada
1233,11,15,37,20,25.1,4.34,2,Selada
1234,11,15,37,22,25.1,7.13,2,Selada
1235,11,15,37,21,25.1,7.51,2,Selada
1236,11,15,37,19,25.1,4.54,2,Selada
1237,11,15,37,19,25.1,4.96,2,Selada
1238,11,15,37,19,25.1,5.01,2,Selada
1239,11,15,37,18,25.1,7.49,2,Selada
1240,11,15,37,20,25.1,4.66,2,Selada
1241,11,15,37,19,25.1,4.65,2,Selada
1242,11,15,37,19,25.1,4.89,2,Selada
1243,11,15,37,19,25.1,7.36,2,Selada
1244,11,15,37,19,25.1,4.33,2,Selada
1245,11,15,37,19,25.1,4.43,2,Selada
1246,11,15,37,20,25.1,4.4,2,Selada
1247,11,15,37,19,25.1,7.76,2,Selada
1248,11,15,37,22,25.1,3.45,2,Selada
1249,11,15,37,21,25.1,5.11,2,Selada
1250,11,15,37,21,25.1,4.23,2,Selada
1251,11,15,37,19,25.1,7.75,2,Selada
1252,11,15,37,19,25.1,7.61,2,Selada
1253,11,15,37,19,25.1,3.84,2,Selada
1254,11,15,37,21,25.1,4.96,2,Selada
1255,11,15,37,22,25.1,7.77,2,Selada
1256,11,15,37,19,25.1,7.59,2,Selada
1257,11,15,37,22,25.1,3.45,2,Selada
1258,11,15,37,19,25.1,4.9,2,Selada
1259,11,15,37,19,25.1,4.49,2,Selada
1260,11,15,37,19,25.1,7.36,2,Selada
1261,11,15,37,19,25.1,6.96,2,Selada
1262,11,15,37,19,25.1,4.55,2,Selada
1263,11,15,37,22,25.1,4.77,2,Selada
1264,11,15,37,19,25.1,5.07,2,Selada
1265,11,15,37,19,25.1,7.29,2,Selada
1266,11,15,37,19,25.1,4.66,2,Selada
1267,11,15,37,21,25.1,4.58,2,Selada
1268,11,15,37,19,25.1,4.92,2,Selada
1269,11,15,37,19,25.1,7.75,2,Selada
1270,11,15,37,20,25.1,4.16,2,Selada
1271,11,15,37,18,25.1,4.79,2,Selada
1272,11,15,37,19,25.1,4.68,2,Selada
1273,11,15,37,19,25.1,7.4,2,Selada
1274,11,15,37,22,25.1,7.37,2,Selada
1275,11,15,37,18,25.1,4.39,2,Selada
1276,11,15,37,20,25.1,4.94,2,Selada
1277,11,15,37,19,25.1,7.77,2,Selada
1278,11,15,37,19,25.1,7.72,2,Selada
1279,11,15,37,19,25.1,4.27,2,Selada
1280,11,15,37,19,25.1,4.94,2,Selada
1281,11,15,37,19,25.1,5.07,2,Selada
1282,11,15,37,20,25.1,7.56,2,Selada
1283,11,15,37,18,25.1,7.49,2,Selada
1284,11,15,37,19,25.1,4.3,2,Selada
1285,11,15,37,18,25.1,4.39,2,Selada
1286,11,15,37,19,25.1,7.77,2,Selada
1287,11,15,37,19,25.1,7.48,2,Selada
1288,11,15,37,19,25.1,4.5,2,Selada
1289,11,15,37,20,25.1,4.5,2,Selada
1290,11,15,37,19,25.1,4.95,2,Selada
1291,11,15,37,21,25.1,7.53,2,Selada
1292,11,15,37,19,25.1,4.3,2,Selada
1293,11,15,37,20,25.1,4.66,2,Selada
1294,11,15,37,18,25.1,5.08,2,Selada
1295,11,15,37,19,25.1,7.4,2,Selada
1296,11,15,37,19,25.1,7.47,2,Selada
1297,11,15,37,21,25.1,4.59,2,Selada
1298,11,15,37,20,25.1,4.81,2,Selada
1299,11,15,37,19,25.1,7.77,2,Selada
1300,11,15,37,21,25.1,7,2,Selada
1301,11,15,37,19,25.1,4.92,2,Selada
1302,11,15,37,19,25.1,4.67,2,Selada
1303,11,15,37,22,25.1,4.64,2,Selada
1304,11,15,37,21,25.1,7.5,2,Selada
1305,11,15,37,19,25.1,4.34,2,Selada
1306,11,15,37,19,25.1,4.49,2,Selada
1307,11,15,37,18,25.1,4.26,2,Selada
1308,11,15,37,19,25.1,7.77,2,Selada
1309,11,15,37,19,25.1,7.78,2,Selada
1310,11,15,37,21,25.1,4.38,2,Selada
1311,11,15,37,20,25.1,4.75,2,Selada
1312,11,15,37,19,25.1,4.93,2,Selada
1313,11,15,37,20,25.1,7.77,2,Selada
1314,11,15,37,19,25.1,7.56,2,Selada
1315,11,15,37,21,25.1,4.44,2,Selada
1316,11,15,37,19,25.1,4.36,2,Selada
1317,11,15,37,20,25.1,4.3,2,Selada
1318,11,15,37,19,25.1,6.66,2,Selada
1319,11,15,37,19,25.1,4.32,2,Selada
1320,11,15,37,19,25.1,4.78,2,Selada
1321,11,15,37,22,25.1,4.39,2,Selada
1322,11,15,37,19,25.1,7.71,2,Selada
1323,11,15,37,18,25.1,3.67,2,Selada
1324,11,15,37,18,25.1,4.7,2,Selada
1325,11,15,37,19,25.1,4.42,2,Selada
1326,11,15,37,19,25.1,7.77,2,Selada
1327,11,15,37,19,25.1,7.78,2,Selada
1328,11,15,37,19,25.1,3.8,2,Selada
1329,11,15,37,19,25.1,4.4,2,Selada
1330,11,15,37,20,25.1,4.77,2,Selada
1331,11,15,37,19,25.1,7.77,2,Selada
1332,11,15,37,19,25.1,6.84,2,Selada
1333,11,15,37,21,25.1,4.41,2,Selada
1334,11,15,37,22,25.1,4.6,2,Selada
1335,11,15,37,19,25.1,4.63,2,Selada
1336,11,15,37,20,25.1,7.29,2,Selada
1337,11,15,37,19,25.1,4.45,2,Selada
1338,11,15,37,21,25.1,5.02,2,Selada
1339,11,15,37,22,25.1,4.89,2,Selada
1340,11,15,37,19,25.1,7.6,2,Selada
1341,11,15,37,20,25.1,7.28,2,Selada
1342,11,15,37,19,25.1,5.12,2,Selada
1343,11,15,37,21,25.1,4.39,2,Selada
1344,11,15,37,19,25.1,5.28,2,Selada
1345,11,15,37,20,25.1,7.35,2,Selada
1346,11,15,37,19,25.1,4.31,2,Selada
1347,11,15,37,18,25.1,4.67,2,Selada
1348,11,15,37,21,25.1,5.23,2,Selada
1349,11,15,37,22,25.1,7.77,2,Selada
1350,11,15,37,18,25.1,7.29,2,Selada
1351,11,15,37,20,25.1,4.13,2,Selada
1352,11,15,37,22,25.1,4.92,2,Selada
1353,11,15,37,19,25.1,4.96,2,Selada
1354,11,15,37,19,25.1,7.61,2,Selada
1355,11,15,37,22,25.1,3.74,2,Selada
1356,11,15,37,19,25.1,4.7,2,Selada
1357,11,15,37,18,25.1,4.41,2,Selada
1358,11,15,37,19,25.1,7.32,2,Selada
1359,11,15,37,18,25.1,7.38,2,Selada
1360,11,15,37,21,25.1,4.61,2,Selada
1361,11,15,37,19,25.1,4.6,2,Selada
1362,11,15,37,19,25.1,7.77,2,Selada
1363,11,15,37,19,25.1,7.78,2,Selada
1364,11,15,37,22,25.1,4.77,2,Selada
1365,11,15,37,22,25.1,4.32,2,Selada
1366,11,15,37,18,25.1,4.65,2,Selada
1367,11,15,37,19,25.1,7.65,2,Selada
1368,11,15,37,19,25.1,6.65,2,Selada
1369,11,15,37,21,25.1,4.58,2,Selada
1370,11,15,37,18,25.1,5.15,2,Selada
1371,11,15,37,22,25.1,5.17,2,Selada
1372,11,15,37,18,25.1,7.54,2,Selada
1373,11,15,37,22,25.1,4.84,2,Selada
1374,11,15,37,18,25.1,4.74,2,Selada
1375,11,15,37,20,25.1,4.85,2,Selada
1376,11,15,37,19,25.1,7.57,2,Selada
1377,11,15,37,19,25.1,4.15,2,Selada
1378,11,15,37,22,25.1,5.14,2,Selada
1379,11,15,37,18,25.1,5.12,2,Selada
1380,11,15,37,19,25.1,7.54,2,Selada
1381,11,15,37,20,25.1,3.83,2,Selada
1382,11,15,37,21,25.1,4.43,2,Selada
1383,11,15,37,18,25.1,4.66,2,Selada
1384,11,15,37,19,25.1,7.77,2,Selada
1385,11,15,37,18,25.1,7.48,2,Selada
1386,11,15,37,19,25.1,4.54,2,Selada
1387,11,15,37,19,25.1,4.82,2,Selada
1388,11,15,37,18,25.1,4.92,2,Selada
1389,11,15,37,21,25.1,7.68,2,Selada
1390,11,15,37,19,25.1,7.25,2,Selada
1391,11,15,37,21,25.1,4.48,2,Selada
1392,11,15,37,22,25.1,4.59,2,Selada
1393,11,15,37,22,25.1,4.6,2,Selada
1394,11,15,37,19,25.1,7.11,2,Selada
1395,11,15,37,19,25.1,4.41,2,Selada
1396,11,15,37,18,25.1,5.04,2,Selada
1397,11,15,37,18,25.1,5.23,2,Selada
1398,11,15,37,19,25.1,7.76,2,Selada
1399,11,15,37,19,25.1,7.14,2,Selada
1400,11,15,37,19,25.1,5.01,2,Selada
1401,11,15,37,22,25.1,4.26,2,Selada
1402,11,15,37,19,25.1,7.77,2,Selada
1403,11,15,37,18,25.1,7.78,2,Selada
1404,11,15,37,18,25.1,7.19,2,Selada
1405,11,15,37,19,25.1,4.55,2,Selada
1406,11,15,37,19,25.1,5.08,2,Selada
1407,11,15,37,19,25.1,4.82,2,Selada
1408,11,15,37,20,25.1,7.22,2,Selada
1409,11,15,37,19,25.1,4.18,2,Selada
1410,11,15,37,18,25.1,5.11,2,Selada
1411,11,15,37,18,25.1,4.63,2,Selada
1412,11,15,37,19,25.1,7.77,2,Selada
1413,11,15,37,18,25.1,7.38,2,Selada
1414,11,15,37,18,25.1,4.94,2,Selada
1415,11,15,37,18,25.1,5.04,2,Selada
1416,11,15,37,18,25.1,4.91,2,Selada
1417,11,15,37,19,25.1,7.4,2,Selada
1418,11,15,37,19,25.1,4.09,2,Selada
1419,11,15,37,22,25.1,4.7,2,Selada
1420,11,15,37,19,25.1,5.16,2,Selada
1421,11,15,37,18,25.1,7.47,2,Selada
1422,11,15,37,20,25.1,7.42,2,Selada
1423,11,15,37,22,25.1,4.06,2,Selada
1424,11,15,37,19,25.1,4.88,2,Selada
1425,11,15,37,18,25.1,7.5,2,Selada
1426,11,15,37,18,25.1,7.19,2,Selada
1427,11,15,37,22,25.1,4.02,2,Selada
1428,11,15,37,21,25.1,4.9,2,Selada
1429,11,15,37,19,25.1,5.13,2,Selada
1430,11,15,37,22,25.1,6.87,2,Selada
1431,11,15,37,21,25.1,4.05,2,Selada
1432,11,15,37,21,25.1,3.93,2,Selada
1433,11,15,37,19,25.1,4.62,2,Selada
1434,11,15,37,19,25.1,7.77,2,Selada
1435,11,15,37,21,25.1,7.51,2,Selada
1436,11,15,37,18,25.1,4.23,2,Selada
1437,11,15,37,19,25.1,4.91,2,Selada
1438,11,15,37,22,25.1,4.98,2,Selada
1439,11,15,37,18,25.1,7.62,2,Selada
1440,11,15,37,20,25.1,3.56,2,Selada
1441,11,15,37,19,25.1,5.25,2,Selada
1442,11,15,37,22,25.1,4.8,2,Selada
1443,11,15,37,20,25.1,7.77,2,Selada
1444,11,15,37,20,25.1,7.78,2,Selada
1445,11,15,37,19,25.1,4.45,2,Selada
1446,11,15,37,19,25.1,4.5,2,Selada
1447,11,15,37,19,25.1,4.74,2,Selada
1448,11,15,37,20,25.1,7.77,2,Selada
1449,11,15,37,19,25.1,7.18,2,Selada
1450,11,15,37,22,25.1,4.34,2,Selada
1451,11,15,37,18,25.1,4.56,2,Selada
1452,11,15,37,19,25.1,4.82,2,Selada
1453,11,15,37,18,25.1,7.77,2,Selada
1454,11,15,37,18,25.1,6.97,2,Selada
1455,11,15,37,20,25.1,4.58,2,Selada
1456,11,15,37,19,25.1,5.13,2,Selada
1457,11,15,37,19,25.1,4.61,2,Selada
1458,11,15,37,21,25.1,7.42,2,Selada
1459,11,15,37,21,25.1,4.71,2,Selada
1460,11,15,37,19,25.1,5.27,2,Selada
1461,11,15,37,21,25.1,5.32,2,Selada
1462,11,15,37,21,25.1,7.04,2,Selada
1463,11,15,37,21,25.1,3.98,2,Selada
1464,11,15,37,19,25.1,4.82,2,Selada
1465,11,15,37,19,25.1,5.01,2,Selada
1466,11,15,37,20,25.1,7.38,2,Selada
1467,11,15,37,20,25.1,7.43,2,Selada
1468,11,15,37,18,25.1,4.47,2,Selada
1469,11,15,37,20,25.1,4.49,2,Selada
1470,11,15,37,19,25.1,7.74,2,Selada
1471,11,15,37,19,25.1,7.77,2,Selada
1472,11,15,37,19,25.1,4.8,2,Selada
1473,11,15,37,19,25.1,4.12,2,Selada
1474,11,15,37,20,25.1,4.72,2,Selada
1475,11,15,37,21,25.1,7.72,2,Selada
1476,11,15,37,19,25.1,3.73,2,Selada
1477,11,15,37,18,25.1,4.63,2,Selada
1478,11,15,37,18,25.1,5.11,2,Selada
1479,11,15,37,19,25.1,7.53,2,Selada
1480,11,15,37,19,25.1,7.43,2,Selada
1481,11,15,37,22,25.1,4.33,2,Selada
1482,11,15,37,22,25.1,4.8,2,Selada
1483,11,15,37,21,25.1,5.1,2,Selada
1484,11,15,37,19,25.1,6.91,2,Selada
1485,11,15,37,19,25.1,4.32,2,Selada
1486,11,15,37,22,25.1,4.39,2,Selada
1487,11,15,37,22,25.1,5.19,2,Selada
1488,11,15,37,19,25.1,7.77,2,Selada
1489,11,15,37,20,25.1,7.55,2,Selada
1490,11,15,37,22,25.1,4.98,2,Selada
1491,11,15,37,19,25.1,4.86,2,Selada
1492,11,15,37,21,25.1,4.22,2,Selada
1493,11,15,37,19,25.1,7.52,2,Selada
1494,11,15,37,18,25.1,4.83,2,Selada
1495,11,15,37,19,25.1,4.84,2,Selada
1496,11,15,37,18,25.1,5.26,2,Selada
1497,11,15,37,19,25.1,6.84,2,Selada
1498,11,15,37,19,25.1,4.08,2,Selada
1499,11,15,37,19,25.1,4.65,2,Selada
1500,11,15,37,22,25.1,4.9,2,Selada
1501,11,15,37,22,25.1,7.39,2,Selada
1502,11,15,37,21,25.1,7.28,2,Selada
1503,11,15,37,18,25.1,4.4,2,Selada
1504,11,15,37,19,25.1,4.64,2,Selada
1505,11,15,37,19,25.1,7.77,2,Selada
1506,11,15,37,22,25.1,7.18,2,Selada
1507,11,15,37,19,25.1,4.06,2,Selada
1508,11,15,37,20,25.1,4.66,2,Selada
1509,11,15,37,19,25.1,5.31,2,Selada
1510,11,15,37,21,25.1,7.77,2,Selada
1511,11,15,37,19,25.1,7.73,2,Selada
1512,11,15,37,19,25.1,4.63,2,Selada
1513,11,15,37,19,25.1,4.75,2,Selada
1514,11,15,37,19,25.1,4.85,2,Selada
1515,11,15,37,19,25.1,7.6,2,Selada
1516,11,15,37,21,25.1,4.27,2,Selada
1517,11,15,37,22,25.1,3.98,2,Selada
1518,11,15,37,21,25.1,4.58,2,Selada
1519,11,15,37,21,25.1,7.53,2,Selada
1520,11,15,37,19,25.1,6.85,2,Selada
1521,11,15,37,19,25.1,4.9,2,Selada
1522,11,15,37,19,25.1,4.8,2,Selada
1523,11,15,37,19,25.1,5.08,2,Selada
1524,11,15,37,18,25.1,7.23,2,Selada
1525,11,15,37,19,25.1,4.13,2,Selada
1526,11,15,37,19,25.1,4.43,2,Selada
1527,11,15,37,19,25.1,4.95,2,Selada
1528,11,15,37,21,25.1,7.68,2,Selada
1529,11,15,37,19,25.1,4.05,2,Selada
1530,11,15,37,20,25.1,4.79,2,Selada
1531,11,15,37,19,25.1,5.08,2,Selada
1532,11,15,37,19,25.1,7.65,2,Selada
1533,11,15,37,19,25.1,7.4,2,Selada
1534,11,15,37,19,25.1,4.89,2,Selada
1535,11,15,37,19,25.1,4.52,2,Selada
1536,11,15,37,18,25.1,4.5,2,Selada
1537,11,15,37,18,25.1,7.14,2,Selada
1538,11,15,37,21,25.1,4.64,2,Selada
1539,11,15,37,18,25.1,4.69,2,Selada
1540,11,15,37,18,25.1,4.21,2,Selada
1541,11,15,37,20,25.1,7.77,2,Selada
1542,11,15,37,19,25.1,7.59,2,Selada
1543,11,15,37,21,25.1,4.94,2,Selada
1544,11,15,37,19,25.1,4.84,2,Selada
1545,11,15,37,18,25.1,5.2,2,Selada
1546,11,15,37,19,25.1,7.53,2,Selada
1547,11,15,37,20,25.1,5.11,2,Selada
1548,11,15,37,19,25.1,4.83,2,Selada
1549,11,15,37,18,25.1,4.62,2,Selada
1550,11,15,37,20,25.1,7.44,2,Selada
1551,11,15,37,18,25.1,3.7,2,Selada
1552,11,15,37,18,25.1,4.46,2,Selada
1553,11,15,37,18,25.1,4.9,2,Selada
1554,11,15,37,19,25.1,7.65,2,Selada
1555,11,15,37,19,25.1,7.46,2,Selada
1556,11,15,37,19,25.1,4.77,2,Selada
1557,11,15,37,18,25.1,4.83,2,Selada
1558,11,15,37,21,25.1,7.77,2,Selada
1559,11,15,37,21,25.1,7.78,2,Selada
1560,11,15,37,19,25.1,4.31,2,Selada
1561,11,15,37,19,25.1,4.39,2,Selada
1562,11,15,37,19,25.1,5.04,2,Selada
1563,11,15,37,19,25.1,7.77,2,Selada
1564,11,15,37,21,25.1,7.62,2,Selada
1565,11,15,37,21,25.1,3.98,2,Selada
1566,11,15,37,18,25.1,4.07,2,Selada
1567,11,15,37,18,25.1,4.97,2,Selada
1568,11,15,37,19,25.1,7.28,2,Selada
1569,11,15,37,18,25.1,4.89,2,Selada
1570,11,15,37,18,25.1,4.89,2,Selada
1571,11,15,37,19,25.1,5.11,2,Selada
1572,11,15,37,18,25.1,7.77,2,Selada
1573,11,15,37,21,25.1,7.45,2,Selada
1574,11,15,37,19,25.1,4.16,2,Selada
1575,11,15,37,19,25.1,4.75,2,Selada
1576,11,15,37,21,25.1,4.65,2,Selada
1577,11,15,37,19,25.1,7.76,2,Selada
1578,11,15,37,19,25.1,4.09,2,Selada
1579,11,15,37,19,25.1,4.78,2,Selada
1580,11,15,37,18,25.1,4.75,2,Selada
1581,11,15,37,18,25.1,7.77,2,Selada
1582,11,15,37,20,25.1,7.59,2,Selada
1583,11,15,37,19,25.1,4.68,2,Selada
1584,11,15,37,18,25.1,4.83,2,Selada
1585,11,15,37,21,25.1,4.69,2,Selada
1586,11,15,37,18,25.1,7.77,2,Selada
1587,11,15,37,19,25.1,7.47,2,Selada
1588,11,15,37,21,25.1,4.57,2,Selada
1589,11,15,37,18,25.1,4.96,2,Selada
1590,11,15,37,22,25.1,4.95,2,Selada
1591,11,15,37,18,25.1,7.29,2,Selada
1592,11,15,37,18,25.1,4.3,2,Selada
1593,11,15,37,18,25.1,4.98,2,Selada
1594,11,15,37,21,25.1,4.42,2,Selada
1595,11,15,37,21,25.1,7.77,2,Selada
1596,11,15,37,20,25.1,7.63,2,Selada
1597,11,15,37,19,25.1,4.82,2,Selada
1598,11,15,37,19,25.1,5.31,2,Selada
1599,11,15,37,20,25.1,5.21,2,Selada
1600,11,15,37,19,25.1,7.29,2,Selada
1601,11,15,37,18,25.1,4.68,2,Selada
1602,11,15,37,18,25.1,4.11,2,Selada
1603,11,15,37,22,25.1,5.26,2,Selada
1604,11,15,37,22,25.1,7.77,2,Selada
1605,11,15,37,21,25.1,7.61,2,Selada
1606,11,15,37,21,25.1,4.36,2,Selada
1607,11,15,37,19,25.1,5.05,2,Selada
1608,11,15,37,19,25.1,4.74,2,Selada
1609,11,15,37,19,25.1,7.18,2,Selada
1610,11,15,37,21,25.1,3.79,2,Selada
1611,11,15,37,21,25.1,4.85,2,Selada
1612,11,15,37,19,25.1,4.08,2,Selada
1613,11,15,37,18,25.1,7.35,2,Selada
1614,11,15,37,19,25.1,7.51,2,Selada
1615,11,15,37,20,25.1,4.66,2,Selada
1616,11,15,37,18,25.1,4.57,2,Selada
1617,11,15,37,18,25.1,7.22,2,Selada
1618,11,15,37,19,25.1,7.7,2,Selada
1619,11,15,37,18,25.1,4.65,2,Selada
1620,11,15,37,20,25.1,4.88,2,Selada
1621,11,15,37,21,25.1,5,2,Selada
1622,11,15,37,19,25.1,7.77,2,Selada
1623,11,15,37,19,25.1,6.98,2,Selada
1624,11,15,37,19,25.1,4.85,2,Selada
1625,11,15,37,19,25.1,4.68,2,Selada
1626,11,15,37,19,25.1,5.35,2,Selada
1627,11,15,37,20,25.1,7.76,2,Selada
1628,11,15,37,20,25.1,7.63,2,Selada
1629,11,15,37,22,25.1,4.75,2,Selada
1630,11,15,37,18,25.1,5.14,2,Selada
1631,11,15,37,18,25.1,4.87,2,Selada
1632,11,15,37,19,25.1,7.77,2,Selada
1633,11,15,37,22,25.1,7.65,2,Selada
1634,11,15,37,22,25.1,4.27,2,Selada
1635,11,15,37,18,25.1,4.56,2,Selada
1636,11,15,37,21,25.1,4.13,2,Selada
1637,11,15,37,20,25.1,7.77,2,Selada
1638,11,15,37,18,25.1,4.09,2,Selada
1639,11,15,37,19,25.1,4.31,2,Selada
1640,11,15,37,19,25.1,5.53,2,Selada
1641,11,15,37,18,25.1,7.76,2,Selada
1642,11,15,37,18,25.1,6.88,2,Selada
1643,11,15,37,22,25.1,4.16,2,Selada
1644,11,15,37,19,25.1,4.41,2,Selada
1645,11,15,37,19,25.1,4.48,2,Selada
1646,11,15,37,20,25.1,7.46,2,Selada
1647,11,15,37,20,25.1,3.66,2,Selada
1648,11,15,37,19,25.1,4.67,2,Selada
1649,11,15,37,21,25.1,5.01,2,Selada
1650,11,15,37,18,25.1,7.43,2,Selada
1651,11,15,37,18,25.1,7.31,2,Selada
1652,11,15,37,20,25.1,4.78,2,Selada
1653,11,15,37,20,25.1,5.12,2,Selada
1654,11,15,37,21,25.1,4.47,2,Selada
1655,11,15,37,19,25.1,7.57,2,Selada
1656,11,15,37,19,25.1,4.44,2,Selada
1657,11,15,37,19,25.1,4.16,2,Selada
1658,11,15,37,18,25.1,4.88,2,Selada
1659,11,15,37,21,25.1,7.77,2,Selada
1660,11,15,37,18,25.1,7.52,2,Selada
1661,11,15,37,18,25.1,4.91,2,Selada
1662,11,15,37,18,25.1,4.32,2,Selada
1663,11,15,37,22,25.1,4.87,2,Selada
1664,11,15,37,22,25.1,7.65,2,Selada
1665,11,15,37,18,25.1,7.13,2,Selada
1666,11,15,37,22,25.1,4.76,2,Selada
1667,11,15,37,19,25.1,4.9,2,Selada
1668,11,15,37,22,25.1,7.77,2,Selada
